time,ph,tds,turbidity,temperature,condition,ph_change,tds_change,turbidity_change,temperature_change,ph_rolling,tds_rolling,turbidity_rolling,temperature_rolling,risk_score,risk_status,largest_change,explanation,sensor_fault_flag,final_decision,future_high_risk
150,6.412938197107184,608.1032918065243,22.56390957915251,28.45993836940801,DETERIORATING,-0.0287287753589504,-0.1331720136556669,-0.6262780993333443,-0.5208349201457061,6.411390841343049,610.1275809503061,22.538982663995174,28.57570127091362,8.805927043392234,SAFE,turbidity_change,Sensor readings are relatively stable.,False,SAFE,False
151,6.438102769825714,595.7593186367554,22.188415649935983,28.428530499929217,DETERIORATING,0.0251645727185296,-12.3439731697689,-0.3754939292165282,-0.031407869478798,6.425666647017439,609.1905048862056,22.789293175566687,28.649278206034523,8.42845845261429,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
152,6.353423028790477,615.532459027726,24.19317018256384,28.16880696529737,DETERIORATING,-0.0846797410352371,19.773140390970525,2.004754532627853,-0.2597235346318456,6.415570333474347,612.7131188099771,22.85643602628117,28.564896247108443,14.287637598362268,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
153,6.483688230203662,608.92292247911,24.49732412824212,28.19924785838406,DETERIORATING,0.1302652014131853,-6.609536548616006,0.3041539456782836,0.0304408930866877,6.4259638396786345,607.3108911540592,23.32660144367606,28.44745939651448,8.292230144722556,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
154,6.402892441080372,646.1041819216364,23.558791679418626,28.44940844323939,DETERIORATING,-0.0807957891232904,37.181259442526425,-0.9385324488234944,0.2501605848553296,6.418208933401482,614.8844347743504,23.40032224386261,28.341186427251607,12.681595893762529,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
155,6.458364791579406,640.1178050721117,22.07716616628408,28.69694620272648,DETERIORATING,0.0554723504990342,-5.986376849524731,-1.4816255131345493,0.2475377594870877,6.427294252295927,621.287337427468,23.30297356128893,28.3885879939153,8.867141404770173,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
156,6.415136267318885,621.3421958578673,23.843004441398016,28.9254338504933,DETERIORATING,-0.0432285242605212,-18.775609214244355,1.7658382751139392,0.2284876477668227,6.42270095179456,626.4039128716902,23.63389131958133,28.48796866402812,12.107176346188108,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
157,6.416337660957689,658.2292296641317,24.72344320432204,28.24872841972786,DETERIORATING,0.0012013936388042,36.88703380626441,0.880438762924026,-0.6767054307654377,6.435283878228003,634.9432669989714,23.73994592393297,28.50395295491422,13.026555934521856,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
158,6.41748836401161,644.5811858438991,23.356870744980696,29.17707542758381,DETERIORATING,0.0011507030539208,-13.6480438202326,-1.366572459341345,0.9283470078559476,6.422043904989593,642.0749196719293,23.511855247280693,28.699518468754167,11.522715563393696,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
159,6.406885428000865,630.5020233978966,24.816687935823325,28.48155055958297,DETERIORATING,-0.0106029360107449,-14.079162446002556,1.459817190842628,-0.6955248680008381,6.422842502373692,638.9544879671813,23.763434498561637,28.705946892022883,11.08644436625097,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
160,6.412136137993377,606.0071314215171,24.787752120661604,28.591453082260628,DETERIORATING,0.005250709992512,-24.49489197637945,-0.02893581516172,0.1099025226776575,6.413596771656485,632.1323532370624,24.30555168943713,28.68484826792972,9.147665498132318,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
161,6.441957626506621,665.0913108710889,25.39343319968087,28.31111532834087,DETERIORATING,0.0298214885132441,59.08417944957182,0.6056810790192664,-0.2803377539197598,6.418961043494032,640.8821762397067,24.615637441093707,28.561984563499227,14.005891576895328,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
162,6.380826058485073,622.5251303988368,25.155664294731324,27.650303895890826,DETERIORATING,-0.0611315680215485,-42.566180472252086,-0.2377689049495472,-0.6608114324500427,6.41185872299951,633.7413563866478,24.70208165917556,28.44229965873182,9.28760912272391,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
163,6.401950187879425,621.0552150365172,24.41154484729476,28.98361815854442,DETERIORATING,0.0211241293943524,-1.4699153623196253,-0.7441194474365673,1.3333142626535943,6.408751087773072,629.0361622251713,24.913016479638376,28.403608204923945,12.970689969769406,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
164,6.357513215285639,654.6708451841157,26.2772572013316,28.93473755883697,DETERIORATING,-0.044436972593786,33.615630147598495,1.865712354036841,-0.0488805997074486,6.398876645230027,633.8699265824151,25.205130332740037,28.494245604774743,15.125120713578555,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
165,6.4295058607724735,673.2770288760713,25.323176341578424,28.53746897715272,DETERIORATING,0.0719926454868344,18.606183691955607,-0.9540808597531728,-0.3972685816842549,6.402350589785845,647.323906073326,25.312215176923395,28.48344878375316,10.045906783769343,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
166,6.319180384897036,662.2112738221261,25.55815636839205,28.686796286889948,DETERIORATING,-0.1103254758754372,-11.065755053945168,0.234980026813627,0.1493273097372309,6.377795141463929,646.7478986635335,25.34515981066563,28.55858497546297,11.01274619597659,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
167,6.43854702164554,653.9669094406283,24.96338563274145,28.87637568708164,DETERIORATING,0.119366636748504,-8.244364381497803,-0.5947707356506022,0.1895794001916932,6.389339334096023,653.0362544718917,25.306704078267657,28.803799333701143,8.990532875891976,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
168,6.341992102467782,655.9370520999834,25.48537419904679,28.05498165724538,DETERIORATING,-0.0965549191777581,1.9701426593550195,0.5219885663053425,-0.8213940298362594,6.377347717013694,660.012621884585,25.521469948618066,28.61807203344133,10.810712725189685,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
169,6.267961244894097,660.6409867053636,25.26215782877848,28.478378929061485,DETERIORATING,-0.0740308575736854,4.703934605380255,-0.2232163702683109,0.4233972718161034,6.359437322935387,661.2066501888346,25.31845007410744,28.526800307486237,12.62708791046728,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
170,6.341405220745539,661.1071430774412,25.96164315206126,29.01770587184873,DETERIORATING,0.0734439758514424,0.4661563720775348,0.6994853232827793,0.5393269427872447,6.341817194929999,658.7726730291085,25.446143436204007,28.62284768642544,12.58342301186902,SAFE,turbidity_change,Sensor readings are relatively stable.,False,SAFE,False
171,6.296447417126256,656.9742970876325,27.59936678411388,28.2082842307323,DETERIORATING,-0.0449578036192832,-4.132845989808629,1.6377236320526194,-0.8094216411164297,6.337270601375844,657.7252776822098,25.85438551934837,28.52714527519391,13.00987419118509,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
172,6.368032177449436,656.4504132474226,25.26247908565492,28.83742317286665,DETERIORATING,0.07158476032318,-0.5238838402099191,-2.3368876984589626,0.6291389421343503,6.323167632536622,658.2219784435687,25.914204209931064,28.51935477235091,11.366934164661512,SAFE,turbidity_change,Sensor readings are relatively stable.,False,SAFE,False
173,6.28886880103488,656.0488824652057,25.199150881698607,28.18736727815064,DETERIORATING,-0.0791633764145558,-0.4015307822169234,-0.0633282039563098,-0.6500558947160116,6.312542972250041,658.2443445166131,25.85695954646143,28.54583189653196,10.666967984476798,SAFE,temperature_change,Sensor readings are relatively stable.,False,SAFE,False
174,6.29469082833926,649.3524249335999,27.796936261994887,28.926571992973408,DETERIORATING,0.0058220273043803,-6.696457531605802,2.59778538029628,0.739204714822769,6.317888888939075,655.9866321622603,26.363915233104716,28.63547050931435,16.69392978982382,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
175,6.218022963452723,656.6318990775987,26.582541058278508,28.735743407081006,DETERIORATING,-0.0766678648865371,7.279474143998868,-1.2143952037163783,-0.190828585892401,6.293212437480511,655.0915833622919,26.48809481434816,28.579078016360803,12.31201347972906,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
176,6.285384684037546,641.2845182296554,26.344741809072065,28.1139472736378,DETERIORATING,0.0673617205848229,-15.347380847943327,-0.2377992492064429,-0.6217961334432047,6.290999890862769,651.9536275906964,26.237169819339798,28.560210624941902,10.719229739436804,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
177,6.182306033668552,662.019924478463,27.841923749916862,29.23589574178287,DETERIORATING,-0.1030786503689942,20.735406248807635,1.497181940844797,1.121948468145067,6.253854662106592,653.0675298369046,26.753058752192185,28.639905138725148,19.53586031057873,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
178,6.2198048588257135,652.9369067141889,26.65550756821051,28.48616336928078,DETERIORATING,0.0374988251571615,-9.083017764274132,-1.1864161817063523,-0.7497323725020877,6.240041873664759,652.4451346867012,27.044330089494565,28.69966435695117,11.702927117614298,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
179,6.332520732807215,653.1569281934107,28.730807770837547,28.465899025194247,DETERIORATING,0.112715873981501,0.2200214792218275,2.0753002026270373,-0.0202643440865344,6.24760785455835,653.2060353386635,27.231104391263106,28.60752976339534,13.142741030170082,SAFE,turbidity_change,Sensor readings are relatively stable.,False,SAFE,False
180,6.329290007932541,670.1587298138418,27.94234069707142,28.88022767889238,DETERIORATING,-0.0032307248746734,17.001801620431024,-0.7884670737661281,0.4143286536981314,6.269861263454314,655.9114014859119,27.50306431902168,28.63642661775761,12.66377997174076,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
181,6.306772878089248,686.3040274361352,27.13967087348344,29.269454939771485,DETERIORATING,-0.0225171298432931,16.14529762229347,-0.8026698235879799,0.3892272608791067,6.274138902264655,664.915303327208,27.662050131903957,28.86752815098436,12.857712421082075,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
182,6.232651192843539,682.2197992720278,29.385846570612404,28.41367127240864,DETERIORATING,-0.0741216852457089,-4.084228164107458,2.2461756971289653,-0.8557836673628465,6.284207934099651,668.9552782859209,27.970834696043063,28.703083257109505,14.879495653040362,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
183,6.2741144321929,653.9539927565219,27.30542806159733,28.854671939939188,DETERIORATING,0.041463239349361,-28.265806515505915,-2.0804185090150757,0.4410006675305489,6.295069848773089,669.1586954943875,28.100818794720425,28.776784971241188,12.211285519698144,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
184,6.271819873045471,662.524462361156,28.513676297607446,29.01152660013223,DETERIORATING,-0.0022945591474288,8.570469604634127,1.2082482360101174,0.1568546601930407,6.28292967682074,671.0322023279365,28.057392500074407,28.885910486228784,13.89127580728296,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
185,6.209581765540373,687.2892542558586,28.2894340643252,29.127242242905258,DETERIORATING,-0.0622381075050979,24.764791894702626,-0.2242422332822471,0.1157156427730292,6.258988028342307,674.4583072163399,28.12681117352516,28.93531339903136,14.184603796789698,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
186,6.338169915088358,665.8101512775403,29.22139303151904,28.93057662211089,DETERIORATING,0.1285881495479843,-21.479102978318338,0.9319589671938396,-0.1966656207943664,6.265267435742128,670.3595319846208,28.543155605132284,28.86753773549924,11.325389724465394,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
187,6.302368114528783,676.5044022000358,29.55920895738149,28.72318886436668,DETERIORATING,-0.0358018005595743,10.694250922495485,0.3378159258624507,-0.2073877577442147,6.279210820079177,669.2164525702225,28.5778280824861,28.92944125389085,11.826742244661563,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
188,6.242951791308516,687.4006251882946,28.46560331925261,28.54896391174051,DETERIORATING,-0.0594163232202671,10.896222988258842,-1.093605638128878,-0.1742249526261652,6.2729782919023,675.905779056577,28.80986313401716,28.86829964825111,12.227420969432966,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
189,6.250844291949726,670.7798665416364,27.96726570372305,28.924457553218552,DETERIORATING,0.0078925006412093,-16.62075864665826,-0.4983376155295609,0.375493641478041,6.268783175683152,677.5568598926732,28.70058101524028,28.85088583886838,12.36381654518824,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
190,6.255419140397377,685.2645060737515,29.067977714351294,28.471144395205755,DETERIORATING,0.0045748484476515,14.484639532115123,1.1007120106282429,-0.4533131580127971,6.277950650654551,677.1519102562518,28.856289745245498,28.71966626932848,13.978552072550915,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
191,6.138413256578786,669.5916940609815,28.28782770419832,27.74145980660216,DETERIORATING,-0.1170058838185914,-15.67281201277001,-0.7801500101529761,-0.7296845886035968,6.237999318952637,677.9082188129399,28.66957667978135,28.481842906226728,12.923801151318216,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
192,6.22364113087397,679.9835882725855,30.57070979802129,29.094623921663068,DETERIORATING,0.0852278742951844,10.39189421160404,2.282882093822977,1.3531641150609095,6.222253922221675,678.6040560274499,28.871876847909316,28.556129917686008,19.960550059735965,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
193,6.19740078760011,692.6373832097104,29.19922826486619,29.29157393643448,DETERIORATING,-0.0262403432738604,12.653794937124871,-1.3714815331551051,0.1969500147714136,6.213143721479993,679.651407631733,29.01860183703203,28.704651922624805,13.642141825282586,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
194,6.176918999505253,671.2840751976199,28.92774275895032,27.994827025783263,DETERIORATING,-0.0204817880948562,-21.35330801209045,-0.2714855059158729,-1.296746910651219,6.198358662991099,679.7522493629298,29.21069724807748,28.518725817137742,12.3462150074212,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
195,6.208444985355702,697.2856968555247,29.497744244691926,28.546107718116023,DETERIORATING,0.0315259858504486,26.00162165790482,0.57000148574161,0.5512806923327602,6.188963831982764,682.1564875192844,29.29665055414561,28.5337184817198,16.462299257907553,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
196,6.307884326342476,693.3643464128799,28.402298968376243,29.20766170440208,DETERIORATING,0.0994393409867742,-3.9213504426448935,-1.095445276315683,0.6615539862860587,6.222858045935502,686.9110179896641,29.319544806981195,28.82695886127978,12.366397063721031,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
197,6.24554214306335,701.8298794530058,28.83270876919148,29.79299818788468,DETERIORATING,-0.0623421832791262,8.465533040125933,0.4304098008152373,0.5853364834825996,6.227238248373379,691.2802762257481,28.971944601215235,28.966633714524107,14.39573464893048,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
198,6.18044105051086,699.4869696087759,30.70033112635554,28.98831748307016,DETERIORATING,-0.0651010925524904,-2.3429098442298937,1.867622357164059,-0.8046807048145226,6.223846300955527,692.6501935055612,29.2721651735131,28.90598242385124,15.094817778083195,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
199,6.233129139067807,714.7696851596861,29.34448457682289,28.698798823508344,DETERIORATING,0.0526880885569474,15.282715550910211,-1.3558465495326502,-0.2895186595618142,6.23508832886804,701.3473154979745,29.355513537087614,29.046776783396258,12.725680158055711,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
4,7.081267730022133,359.33495948064365,3.774967264260378,27.20671745161185,NORMAL,-0.1405746584905083,-36.47207129987987,-0.2485230326219927,-0.4711014777906293,7.136720237946006,385.0332674419088,3.740835614025554,27.247350197460207,1.2190159503319942,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
5,7.081269043444065,365.93262440127313,4.31142496617375,27.938397906279032,NORMAL,1.3134219321031535e-06,6.597664920629484,0.5364577019133714,0.7316804546671811,7.12502662018664,381.1464302411186,3.9625633731397407,27.35933091705148,4.746576762182935,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
6,7.226337025240591,387.7255290081299,3.466189785308703,26.61310540044821,NORMAL,0.1450679817965259,21.79290460685678,-0.8452351808650467,-1.3252925058308236,7.152506254053497,381.00918246363983,3.9157388324968583,27.37416852955888,5.138487747157407,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
7,7.161394778332232,387.7067892636831,3.928810257489353,26.37767264834429,NORMAL,-0.0649422469083589,-0.0187397444468047,0.4626204721806499,-0.2354327521039181,7.1544221931103325,379.3013865868506,3.9009765140229113,27.16274246721717,3.114852383254456,SAFE,turbidity_change,Sensor readings are relatively stable.,False,SAFE,False
8,7.062442049125203,387.7257152945907,4.06014781585595,26.11063987554786,NORMAL,-0.0989527292070286,0.0189260309076075,0.1313375583665967,-0.2670327727964299,7.122542125232845,377.6851234896641,3.908308017817626,26.84930665644625,1.135151156900554,SAFE,temperature_change,Sensor readings are relatively stable.,False,SAFE,False
9,7.1434048034868765,437.7909723598208,4.257219417029375,27.7480221557446,NORMAL,0.0809627543616731,50.06525706523007,0.197071601173425,1.6373822801967357,7.134969539925794,393.3763260654995,4.004758448371426,26.9575675972728,11.364046859871898,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
10,7.062926584575003,388.5633576603975,4.355807439044445,27.32718282817703,NORMAL,-0.0804782189118737,-49.22761469942327,0.0985880220150701,-0.4208393275675668,7.131301048151981,397.9024727173244,4.013634942945565,26.8353245816524,1.0917808016476451,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
11,7.062741619714379,397.033484602709,3.4376789540810653,26.97220766454477,NORMAL,-0.0001849648606233,8.470126942311481,-0.9181284849633796,-0.3549751636322611,7.098581967046739,399.76406383624027,4.007932776700037,26.90714503447171,1.618734451100608,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
12,7.119356981725282,394.310026452398,3.232942914632189,27.13998431315991,NORMAL,0.0566153620109028,-2.7234581503109894,-0.2047360394488762,0.1677766486151419,7.090174407725348,401.0847112739832,3.8687593081286047,27.05960736743483,2.293684671724659,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
13,6.946937580427376,389.77086876958697,4.638838410949255,26.437255476350813,NORMAL,-0.1724194012979065,-4.539157682811037,1.4058954963170658,-0.7027288368090971,7.067073513985784,401.4937419689824,3.9844974271472657,27.124930487595424,2.904779538064964,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
14,6.962006573398957,375.2709613303948,4.166157005989795,28.22287598980841,NORMAL,0.0150689929715817,-14.499907439192157,-0.4726814049594594,1.785620513457598,7.0307938679682,388.9897397630973,3.96628494493935,27.21990125440819,5.926762939388434,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
15,7.055016997660722,391.384538307399,3.625756731721723,27.064610590987613,NORMAL,0.0930104242617648,16.113576977004186,-0.5404002742680722,-1.1582653988207987,7.029211950585344,389.5539758924976,3.820274803474805,27.167386806970303,2.114341123071168,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
16,7.018973510373246,368.4076217819364,4.775575987761261,27.054697397302448,NORMAL,-0.0360434872874764,-22.97691652546257,1.149819256039538,-0.0099131936851648,7.020458328717116,383.82880332834304,4.087854210210844,27.18388475352184,2.009331539657994,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
17,7.125139786607622,376.4477208988999,4.057837317146429,27.362883311949343,NORMAL,0.1061662762343758,8.04009911696346,-0.7177386706148319,0.308185914646895,7.021614889693585,380.25634221764346,4.252833090713692,27.228464553279725,3.444862472412086,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
18,7.027358073958303,372.7195467825634,4.589648592031914,27.24050461586836,NORMAL,-0.0977817126493185,-3.728174116336504,0.5318112748854844,-0.1223786960809825,7.037698988399771,376.8460778202388,4.242995126930224,27.38911438118324,1.208088021702772,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
19,6.987015703893176,381.22811209079487,4.033759240705055,27.111942012139565,NORMAL,-0.0403423700651268,8.508565308231482,-0.5558893513268588,-0.1285626037287954,7.042700814498613,378.03750797231874,4.216515573873276,27.166927585649468,0.8754496662608761,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
20,7.217251901513724,414.71987850010265,5.0303739624409936,26.604762772277343,NORMAL,0.230236197620548,33.491766409307786,0.9966147217359388,-0.5071792398622215,7.075147795269214,382.7045760108594,4.497439020017131,27.074958021907413,7.433041918054394,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
21,7.081937895961077,351.9910221111237,4.877670421221602,27.235734178568,NORMAL,-0.1353140055526474,-62.72885638897896,-0.1527035412193917,0.6309714062906551,7.087740672386781,379.4212560766969,4.517857906709199,27.111165378160525,3.1219826582881174,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
22,7.105402256375034,390.2939028556177,3.8755179257604633,27.94101224823752,NORMAL,0.023464360413957,38.30288074449402,-1.0021524954611385,0.7052780696695216,7.083793166340263,382.1904924680405,4.481394028432005,27.22679116541816,6.761098514193594,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
23,6.986020145102923,355.8092619321552,4.4857854754771775,27.67271002307749,NORMAL,-0.1193821112721105,-34.48464092346251,0.6102675497167143,-0.2683022251600313,7.075525580569187,378.8084354979589,4.460621405121058,27.313232246859982,1.1250991480312211,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
24,7.056449382037985,372.9210220131585,4.322687974792574,27.796593313319697,NORMAL,0.0704292369350616,17.111760081003297,-0.1630975006846036,0.1238832902422082,7.089412316198148,377.1470174824316,4.518407151938562,27.45016250709601,2.587331407776664,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
25,7.1088738071767885,396.3342589545105,4.684315778766174,26.744392161784408,NORMAL,0.0524244251388035,23.41323694135201,0.3616278039736,-1.0522011515352894,7.067736697330761,373.46989357331313,4.449195515203599,27.47808838499742,4.048607768920389,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
26,7.007920513806216,380.964200286432,3.517538269709948,26.50519758987071,NORMAL,-0.1009532933705728,-15.370058668078514,-1.1667775090562258,-0.2391945719136963,7.052933220899789,379.2645292083748,4.177169084901268,27.331981067257964,0.1188077070932358,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
27,7.130055841467653,363.8338283310604,4.343025729999219,26.93710653995017,NORMAL,0.1221353276614376,-17.13037195537163,0.825487460289271,0.4319089500794604,7.057863937918313,373.9725143034633,4.270670645749019,27.131199925600495,4.484795662687088,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
28,7.051948904806495,369.2704443611005,4.529212243424794,27.027862456144348,NORMAL,-0.0781069366611584,5.436616030040113,0.1861865134255751,0.0907559161941762,7.071049689859028,376.6647507892524,4.2793559993385415,27.00223041221387,1.765710373221525,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
29,7.076664500016538,390.19396623402014,3.1206302567884427,27.547095759235475,NORMAL,0.0247155952100426,20.92352187291965,-1.4085819866363516,0.5192333030911271,7.075092713454739,380.1193396334247,4.038944455737716,26.952330901397023,4.381549159355017,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
30,7.051863471021648,369.04450052424295,3.4083707436671125,26.15376768514259,NORMAL,-0.0248010289948892,-21.14946570977719,0.2877404868786697,-1.393328074092885,7.06369064622371,374.6613879473712,3.783755448717904,26.834206006068666,1.2095627956427295,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
31,7.248182254760715,383.2468788437296,2.98038391111995,27.764775159730306,NORMAL,0.1963187837390663,14.202378319486629,-0.4279868325471625,1.6110074745877156,7.11174299441461,375.1179236588307,3.676324576999904,27.08612152004057,9.691946510732798,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
32,7.098920222020965,380.6835775985572,3.865296582777721,26.920996050710507,NORMAL,-0.1492620327397498,-2.563301245172397,0.8849126716577711,-0.843779109019799,7.105515870525272,378.48787351233005,3.580778747555604,27.082899422192646,2.8111723378011293,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
33,7.015383125683528,370.2259947859128,4.358771127897981,26.78655946502629,NORMAL,-0.0835370963374364,-10.457582812644375,0.49347454512026,-0.1344365856842166,7.098202714700679,378.6789835972925,3.5466905244502414,27.034638823969036,0.970958702933316,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
34,7.165803592968254,412.1591613398799,4.751178526048014,26.49394781236992,NORMAL,0.150420467284726,41.93316655396711,0.3924073981500333,-0.2926116526563689,7.116030533291021,383.0720226184645,3.872800178302156,26.824009234595923,6.430318316066234,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
35,7.0023325080023175,389.50878533477015,4.037047390209888,26.17257166406712,NORMAL,-0.1634710849659368,-22.650376005109763,-0.7141311358381266,-0.3213761483028037,7.106124340687155,387.1648795805699,3.998535507610711,26.827770030380822,0.0349876200347631,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
36,7.1167090876003805,349.6228612001359,4.814307772785646,27.41158529198096,NORMAL,0.1143765795980629,-39.88592413463425,0.7772603825757578,1.2390136279138415,7.079829707255089,380.4400760518512,4.36532027994385,26.75713205683096,6.633567771610869,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
37,6.943226390089618,382.7968147215414,3.309949270892554,27.0366589835942,NORMAL,-0.1734826975107628,33.17395352140551,-1.5043585018930914,-0.3749263083867582,7.048690940868821,380.862723476448,4.254250817566817,26.780264643407698,3.5055204303681764,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
38,6.993745116088125,370.07320302847415,3.148308780322423,26.35501955012948,NORMAL,0.0505187259985078,-12.723611693067255,-0.1616404905701314,-0.6816394334647242,7.044363338949739,380.8321651249603,4.012158348051704,26.69395666042833,0.0938232586781184,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
39,7.11574889886953,392.78650002194337,3.97222615055169,26.35246061396819,NORMAL,0.1220037827814044,22.71329699346921,0.8239173702292675,-0.0025589361612858,7.034352400129994,376.957632861373,3.85636787295244,26.66565922074799,4.789173297864386,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
40,7.159077326399633,368.1121889235095,4.192032724469653,26.83210765035493,NORMAL,0.0433284275301026,-24.67431109843386,0.2198065739179631,0.4796470363867406,7.065701363809457,372.67831357912087,3.887364939804393,26.79756641800555,4.154810866031655,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
41,7.113709462495197,378.2789533779965,3.9836526259529537,27.834510762644697,NORMAL,-0.0453678639044357,10.166764454487009,-0.2083800985166997,1.002403112289766,7.06510143878842,378.40953201469296,3.7212339104378542,26.8821515121383,5.526192430656212,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
42,7.090748137408941,387.5748091847069,2.9662789499800617,26.8702043243182,NORMAL,-0.0229613250862561,9.295855806710392,-1.017373675972892,-0.9643064383264992,7.094605788252285,379.3651309073261,3.652499846255357,26.848860580283095,2.1048905256709425,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
43,7.0759117043528565,392.9863279125518,3.955439980243606,26.248428523440943,NORMAL,-0.0148364330560841,5.411518727844907,0.9891610302635444,-0.6217758008772556,7.111039105905232,383.94775588414166,3.8139260862395927,26.82754237494539,3.0553386089157573,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
44,6.981718240770605,361.9955538941634,3.3477652497475736,26.87712846795703,NORMAL,-0.0941934635822514,-30.99077401838844,-0.6076747304960324,0.6286999445160859,7.084232974285446,377.7895666585856,3.6890339060787696,26.93247594574316,2.160326221989181,SAFE,tds_change,Sensor readings are relatively stable.,False,SAFE,False
